2019-04-13 23:11:11:	epoch 1, global step:92, loss 0.0007, test auc:0.5750, time:0.60
2019-04-13 23:11:11:	epoch 1, global step:93, loss 0.0007, test auc:0.5744, time:0.40
2019-04-13 23:11:11:	epoch 1, global step:94, loss 0.0007, test auc:0.5747, time:0.37
2019-04-13 23:11:12:	epoch 1, global step:95, loss 0.0007, test auc:0.5762, time:0.35
2019-04-13 23:11:12:	epoch 1, global step:96, loss 0.0007, test auc:0.5756, time:0.37
2019-04-13 23:11:12:	epoch 1, global step:97, loss 0.0007, test auc:0.5767, time:0.34
2019-04-13 23:11:13:	epoch 1, global step:98, loss 0.0007, test auc:0.5759, time:0.36
2019-04-13 23:11:13:	epoch 1, global step:99, loss 0.0007, test auc:0.5748, time:0.36
2019-04-13 23:11:14:	epoch 1, global step:100, loss 0.0007, test auc:0.5760, time:0.36
2019-04-13 23:11:14:	epoch 1, global step:101, loss 0.0007, test auc:0.5780, time:0.40
2019-04-13 23:11:15:	epoch 1, global step:102, loss 0.0007, test auc:0.5777, time:0.97
2019-04-13 23:11:15:	epoch 1, global step:103, loss 0.0007, test auc:0.5785, time:0.42
2019-04-13 23:11:16:	epoch 1, global step:104, loss 0.0007, test auc:0.5792, time:0.36
2019-04-13 23:11:16:	epoch 1, global step:105, loss 0.0007, test auc:0.5790, time:0.40
2019-04-13 23:11:17:	epoch 1, global step:106, loss 0.0007, test auc:0.5799, time:0.38
2019-04-13 23:11:17:	epoch 1, global step:107, loss 0.0007, test auc:0.5836, time:0.38
2019-04-13 23:11:17:	epoch 1, global step:108, loss 0.0007, test auc:0.5853, time:0.34
2019-04-13 23:11:18:	epoch 1, global step:109, loss 0.0007, test auc:0.5867, time:0.37
2019-04-13 23:11:18:	epoch 1, global step:110, loss 0.0007, test auc:0.5891, time:0.40
2019-04-13 23:11:18:	epoch 1, global step:111, loss 0.0007, test auc:0.5895, time:0.36
2019-04-13 23:11:19:	epoch 1, global step:112, loss 0.0007, test auc:0.5877, time:0.39
2019-04-13 23:11:19:	epoch 1, global step:113, loss 0.0007, test auc:0.5889, time:0.35
2019-04-13 23:11:19:	epoch 1, global step:114, loss 0.0007, test auc:0.5902, time:0.35
2019-04-13 23:11:20:	epoch 1, global step:115, loss 0.0007, test auc:0.5920, time:0.36
2019-04-13 23:11:21:	epoch 1, global step:116, loss 0.0007, test auc:0.5918, time:1.01
2019-04-13 23:11:21:	epoch 1, global step:117, loss 0.0007, test auc:0.5918, time:0.41
2019-04-13 23:11:22:	epoch 1, global step:118, loss 0.0007, test auc:0.5935, time:0.41
2019-04-13 23:11:22:	epoch 1, global step:119, loss 0.0007, test auc:0.5935, time:0.37
2019-04-13 23:12:56:	epoch 1, global step:1000, loss 0.6081, test auc:0.7804, time:90.66
2019-04-13 23:14:26:	epoch 1, global step:2000, loss 0.5228, test auc:0.8126, time:90.17
2019-04-13 23:14:40:	epoch 1 done, cost time:194.57
2019-04-13 23:15:57:	epoch 2, global step:3000, loss 0.2927, test auc:0.8111, time:90.26
2019-04-13 23:17:26:	epoch 2, global step:4000, loss 0.3864, test auc:0.8262, time:89.80
2019-04-13 23:17:53:	epoch 2 done, cost time:387.76
2019-04-13 23:18:57:	epoch 3, global step:5000, loss 0.1843, test auc:0.8365, time:90.91
2019-04-13 23:20:27:	epoch 3, global step:6000, loss 0.3023, test auc:0.8406, time:90.26
2019-04-13 23:21:08:	epoch 3 done, cost time:582.67
2019-04-13 23:21:59:	epoch 4, global step:7000, loss 0.1115, test auc:0.8396, time:91.28
2019-04-13 23:23:30:	epoch 4, global step:8000, loss 0.2276, test auc:0.8354, time:90.74
2019-04-13 23:24:24:	epoch 4 done, cost time:779.06
2019-04-13 23:25:01:	epoch 5, global step:9000, loss 0.0601, test auc:0.8369, time:91.75
2019-04-13 23:26:31:	epoch 5, global step:10000, loss 0.1663, test auc:0.8448, time:89.59
2019-04-13 23:27:55:	epoch 5 done, cost time:989.81
2019-04-13 23:28:18:	epoch 6, global step:11000, loss 0.0278, test auc:0.8393, time:106.72
2019-04-13 23:29:49:	epoch 6, global step:12000, loss 0.1199, test auc:0.8406, time:91.04
2019-04-13 23:31:10:	epoch 6 done, cost time:1184.92
2019-04-13 23:31:20:	epoch 7, global step:13000, loss 0.0070, test auc:0.8401, time:90.90
2019-04-13 23:32:52:	epoch 7, global step:14000, loss 0.0825, test auc:0.8379, time:91.95
2019-04-13 23:34:23:	epoch 7, global step:15000, loss 0.1014, test auc:0.8309, time:91.59
2019-04-13 23:34:28:	epoch 7 done, cost time:1382.52
2019-04-13 23:35:54:	epoch 8, global step:16000, loss 0.0558, test auc:0.8356, time:90.82
2019-04-13 23:37:25:	epoch 8, global step:17000, loss 0.0723, test auc:0.8318, time:91.25
2019-04-13 23:37:44:	epoch 8 done, cost time:1578.96
2019-04-13 23:38:56:	epoch 9, global step:18000, loss 0.0336, test auc:0.8365, time:91.03
2019-04-13 23:40:27:	epoch 9, global step:19000, loss 0.0530, test auc:0.8326, time:90.85
2019-04-13 23:41:00:	epoch 9 done, cost time:1774.41
2019-04-13 23:41:59:	epoch 10, global step:20000, loss 0.0195, test auc:0.8367, time:91.82
2019-04-13 23:43:30:	epoch 10, global step:21000, loss 0.0383, test auc:0.8370, time:90.89
2019-04-13 23:44:16:	epoch 10 done, cost time:1971.06
2019-04-13 23:52:12:	epoch 1, global step:1000, loss 0.6083, test auc:0.7745, time:92.06
2019-04-13 23:53:44:	epoch 1, global step:2000, loss 0.5277, test auc:0.8191, time:91.95
2019-04-13 23:53:58:	epoch 1 done, cost time:198.33
2019-04-13 23:55:16:	epoch 2, global step:3000, loss 0.2894, test auc:0.8249, time:91.60
2019-04-13 23:56:48:	epoch 2, global step:4000, loss 0.3838, test auc:0.8372, time:92.57
2019-04-13 23:57:15:	epoch 2 done, cost time:395.26
2019-04-13 23:58:20:	epoch 3, global step:5000, loss 0.1843, test auc:0.8342, time:92.03
2019-04-13 23:59:53:	epoch 3, global step:6000, loss 0.2953, test auc:0.8401, time:92.19
2019-04-14 00:00:33:	epoch 3 done, cost time:593.38
2019-04-14 00:01:25:	epoch 4, global step:7000, loss 0.1059, test auc:0.8404, time:92.64
2019-04-14 00:02:57:	epoch 4, global step:8000, loss 0.2198, test auc:0.8422, time:91.82
2019-04-14 00:03:52:	epoch 4 done, cost time:791.88
2019-04-14 00:04:28:	epoch 5, global step:9000, loss 0.0607, test auc:0.8383, time:90.86
2019-04-14 00:05:59:	epoch 5, global step:10000, loss 0.1685, test auc:0.8401, time:91.25
2019-04-14 00:07:07:	epoch 5 done, cost time:987.29
2019-04-14 00:07:30:	epoch 6, global step:11000, loss 0.0278, test auc:0.8405, time:91.35
2019-04-14 00:09:03:	epoch 6, global step:12000, loss 0.1258, test auc:0.8385, time:92.39
2019-04-14 00:10:26:	epoch 6 done, cost time:1185.62
2019-04-14 00:10:35:	epoch 7, global step:13000, loss 0.0077, test auc:0.8415, time:92.26
2019-04-14 00:12:07:	epoch 7, global step:14000, loss 0.0919, test auc:0.8347, time:91.56
2019-04-14 00:13:55:	epoch 7, global step:15000, loss 0.1105, test auc:0.8384, time:108.69
2019-04-14 00:14:00:	epoch 7 done, cost time:1400.25
2019-04-14 00:15:26:	epoch 8, global step:16000, loss 0.0645, test auc:0.8378, time:91.12
2019-04-14 00:16:58:	epoch 8, global step:17000, loss 0.0808, test auc:0.8385, time:91.57
2019-04-14 00:17:17:	epoch 8 done, cost time:1596.65
2019-04-14 00:18:30:	epoch 9, global step:18000, loss 0.0384, test auc:0.8371, time:91.88
2019-04-14 00:20:02:	epoch 9, global step:19000, loss 0.0584, test auc:0.8436, time:92.36
2019-04-14 00:20:36:	epoch 9 done, cost time:1795.48
2019-04-14 00:21:35:	epoch 10, global step:20000, loss 0.0248, test auc:0.8368, time:92.78
2019-04-14 00:23:06:	epoch 10, global step:21000, loss 0.0451, test auc:0.8374, time:91.01
2019-04-14 00:23:52:	epoch 10 done, cost time:1991.91
2019-04-14 00:24:38:	epoch 11, global step:22000, loss 0.0147, test auc:0.8421, time:92.28
2019-04-14 00:26:11:	epoch 11, global step:23000, loss 0.0342, test auc:0.8407, time:92.45
2019-04-14 00:27:11:	epoch 11 done, cost time:2191.26
2019-04-14 00:27:43:	epoch 12, global step:24000, loss 0.0083, test auc:0.8410, time:91.77
2019-04-14 00:29:14:	epoch 12, global step:25000, loss 0.0263, test auc:0.8384, time:91.84
2019-04-14 00:30:28:	epoch 12 done, cost time:2388.11
2019-04-14 00:30:47:	epoch 13, global step:26000, loss 0.0029, test auc:0.8465, time:92.27
2019-04-14 00:32:19:	epoch 13, global step:27000, loss 0.0214, test auc:0.8425, time:92.76
2019-04-14 00:33:47:	epoch 13 done, cost time:2586.63
2019-04-14 00:33:51:	epoch 14, global step:28000, loss 0.0009, test auc:0.8418, time:91.72
2019-04-14 00:35:23:	epoch 14, global step:29000, loss 0.0201, test auc:0.8426, time:91.85
2019-04-14 00:37:11:	epoch 14, global step:30000, loss 0.0275, test auc:0.8409, time:107.91
2019-04-14 00:37:21:	epoch 14 done, cost time:2800.84
2019-04-14 00:38:43:	epoch 15, global step:31000, loss 0.0166, test auc:0.8414, time:92.05
2019-04-14 00:40:17:	epoch 15, global step:32000, loss 0.0257, test auc:0.8393, time:94.00
2019-04-14 00:40:41:	epoch 15 done, cost time:3000.77
2019-04-14 00:41:48:	epoch 16, global step:33000, loss 0.0120, test auc:0.8393, time:91.20
2019-04-14 00:43:19:	epoch 16, global step:34000, loss 0.0220, test auc:0.8399, time:90.89
2019-04-14 00:43:58:	epoch 16 done, cost time:3198.02
2019-04-14 00:44:52:	epoch 17, global step:35000, loss 0.0077, test auc:0.8352, time:93.15
2019-04-14 00:46:25:	epoch 17, global step:36000, loss 0.0190, test auc:0.8388, time:92.75
2019-04-14 00:47:16:	epoch 17 done, cost time:3396.27
2019-04-14 00:47:57:	epoch 18, global step:37000, loss 0.0064, test auc:0.8379, time:92.06
2019-04-14 00:49:30:	epoch 18, global step:38000, loss 0.0153, test auc:0.8372, time:92.49
2019-04-14 00:50:35:	epoch 18 done, cost time:3594.92
2019-04-14 00:51:02:	epoch 19, global step:39000, loss 0.0032, test auc:0.8334, time:92.19
2019-04-14 00:52:34:	epoch 19, global step:40000, loss 0.0158, test auc:0.8340, time:91.89
2019-04-14 00:53:54:	epoch 19 done, cost time:3794.28
2019-04-14 00:54:07:	epoch 20, global step:41000, loss 0.0013, test auc:0.8337, time:93.41
2019-04-14 00:55:41:	epoch 20, global step:42000, loss 0.0140, test auc:0.8394, time:93.49
2019-04-14 00:57:13:	epoch 20, global step:43000, loss 0.0178, test auc:0.8345, time:92.60
2019-04-14 00:57:15:	epoch 20 done, cost time:3994.88
2019-04-14 00:58:44:	epoch 21, global step:44000, loss 0.0128, test auc:0.8336, time:90.79
2019-04-14 01:00:32:	epoch 21, global step:45000, loss 0.0135, test auc:0.8338, time:107.64
2019-04-14 01:00:47:	epoch 21 done, cost time:4207.33
2019-04-14 01:02:04:	epoch 22, global step:46000, loss 0.0080, test auc:0.8327, time:92.52
2019-04-14 01:03:36:	epoch 22, global step:47000, loss 0.0141, test auc:0.8356, time:91.42
2019-04-14 01:04:05:	epoch 22 done, cost time:4405.08
2019-04-14 01:05:08:	epoch 23, global step:48000, loss 0.0091, test auc:0.8331, time:92.17
2019-04-14 01:06:39:	epoch 23, global step:49000, loss 0.0131, test auc:0.8371, time:91.41
2019-04-14 01:07:21:	epoch 23 done, cost time:4600.43
2019-04-14 01:08:11:	epoch 24, global step:50000, loss 0.0053, test auc:0.8370, time:91.56
2019-04-14 01:09:41:	epoch 24, global step:51000, loss 0.0137, test auc:0.8331, time:90.63
2019-04-14 01:10:39:	epoch 24 done, cost time:4799.21
2019-04-14 01:11:14:	epoch 25, global step:52000, loss 0.0028, test auc:0.8302, time:93.18
2019-04-14 01:12:47:	epoch 25, global step:53000, loss 0.0130, test auc:0.8383, time:92.54
2019-04-14 01:13:57:	epoch 25 done, cost time:4997.33
2019-04-14 01:14:20:	epoch 26, global step:54000, loss 0.0024, test auc:0.8400, time:92.53
2019-04-14 01:15:51:	epoch 26, global step:55000, loss 0.0117, test auc:0.8330, time:91.88
2019-04-14 01:17:16:	epoch 26 done, cost time:5196.25
2019-04-14 01:17:24:	epoch 27, global step:56000, loss 0.0006, test auc:0.8382, time:92.66
2019-04-14 01:18:57:	epoch 27, global step:57000, loss 0.0098, test auc:0.8368, time:92.98
2019-04-14 01:20:29:	epoch 27, global step:58000, loss 0.0124, test auc:0.8345, time:91.93
2019-04-14 01:20:36:	epoch 27 done, cost time:5395.71
2019-04-14 01:22:01:	epoch 28, global step:59000, loss 0.0069, test auc:0.8364, time:91.78
2019-04-14 01:23:45:	epoch 28, global step:60000, loss 0.0096, test auc:0.8388, time:104.54
2019-04-14 01:24:05:	epoch 28 done, cost time:5604.96
2019-04-14 01:25:14:	epoch 29, global step:61000, loss 0.0068, test auc:0.8408, time:88.29
2019-04-14 01:26:40:	epoch 29, global step:62000, loss 0.0124, test auc:0.8397, time:86.30
2019-04-14 01:27:13:	epoch 29 done, cost time:5793.34
2019-04-14 01:28:09:	epoch 30, global step:63000, loss 0.0059, test auc:0.8322, time:88.88
2019-04-14 01:29:39:	epoch 30, global step:64000, loss 0.0119, test auc:0.8395, time:90.36
2019-04-14 01:30:28:	epoch 30 done, cost time:5987.48
2019-04-15 10:27:18:	epoch 1, global step:1000, loss 0.6148, test auc:0.7826, time:88.76
2019-04-15 10:28:47:	epoch 1, global step:2000, loss 0.5266, test auc:0.8232, time:88.77
2019-04-15 10:29:01:	epoch 1 done, cost time:191.99
2019-04-15 10:30:11:	epoch 2, global step:3000, loss 0.2934, test auc:0.8159, time:84.42
2019-04-15 10:31:42:	epoch 2, global step:4000, loss 0.3810, test auc:0.8286, time:90.48
2019-04-15 10:32:08:	epoch 2 done, cost time:378.47
2019-04-15 10:33:04:	epoch 3, global step:5000, loss 0.1822, test auc:0.8362, time:82.39
2019-04-15 10:34:32:	epoch 3, global step:6000, loss 0.3029, test auc:0.8430, time:88.03
2019-04-15 10:35:10:	epoch 3 done, cost time:560.35
2019-04-15 10:35:57:	epoch 4, global step:7000, loss 0.1107, test auc:0.8432, time:84.88
2019-04-15 10:37:21:	epoch 4, global step:8000, loss 0.2303, test auc:0.8423, time:83.73
2019-04-15 10:38:14:	epoch 4 done, cost time:744.44
2019-04-15 10:38:45:	epoch 5, global step:9000, loss 0.0607, test auc:0.8409, time:84.33
2019-04-15 10:40:13:	epoch 5, global step:10000, loss 0.1673, test auc:0.8416, time:87.96
2019-04-15 10:41:16:	epoch 5 done, cost time:927.08
2019-04-15 10:41:36:	epoch 6, global step:11000, loss 0.0270, test auc:0.8399, time:82.75
2019-04-15 10:43:08:	epoch 6, global step:12000, loss 0.1211, test auc:0.8365, time:92.06
2019-04-15 10:44:31:	epoch 6 done, cost time:1121.53
2019-04-15 10:44:41:	epoch 7, global step:13000, loss 0.0074, test auc:0.8348, time:92.77
2019-04-15 10:46:19:	epoch 7, global step:14000, loss 0.0865, test auc:0.8335, time:98.54
2019-04-15 10:47:49:	epoch 7, global step:15000, loss 0.0970, test auc:0.8316, time:89.87
2019-04-15 10:47:53:	epoch 7 done, cost time:1323.39
2019-04-15 10:49:19:	epoch 8, global step:16000, loss 0.0556, test auc:0.8314, time:89.82
2019-04-15 10:50:43:	epoch 8, global step:17000, loss 0.0744, test auc:0.8195, time:83.64
2019-04-15 10:51:00:	epoch 8 done, cost time:1510.42
2019-04-15 10:52:09:	epoch 9, global step:18000, loss 0.0380, test auc:0.8341, time:86.51
2019-04-15 10:53:34:	epoch 9, global step:19000, loss 0.0506, test auc:0.8337, time:85.40
2019-04-15 10:54:04:	epoch 9 done, cost time:1695.24
2019-04-15 10:55:02:	epoch 10, global step:20000, loss 0.0222, test auc:0.8382, time:87.06
2019-04-15 10:56:22:	epoch 10, global step:21000, loss 0.0406, test auc:0.8241, time:80.15
2019-04-15 10:57:05:	epoch 10 done, cost time:1875.94
2019-04-15 10:57:47:	epoch 11, global step:22000, loss 0.0121, test auc:0.8342, time:85.26
2019-04-15 10:59:17:	epoch 11, global step:23000, loss 0.0332, test auc:0.8262, time:89.81
2019-04-15 11:00:08:	epoch 11 done, cost time:2058.81
2019-04-15 11:00:39:	epoch 12, global step:24000, loss 0.0070, test auc:0.8326, time:82.67
2019-04-15 11:02:05:	epoch 12, global step:25000, loss 0.0230, test auc:0.8245, time:85.14
2019-04-15 11:03:17:	epoch 12 done, cost time:2248.02
2019-04-15 11:03:35:	epoch 13, global step:26000, loss 0.0031, test auc:0.8274, time:90.18
2019-04-15 11:05:02:	epoch 13, global step:27000, loss 0.0176, test auc:0.8314, time:87.06
2019-04-15 11:06:21:	epoch 13 done, cost time:2431.54
2019-04-15 11:06:24:	epoch 14, global step:28000, loss 0.0005, test auc:0.8272, time:82.05
2019-04-15 11:07:51:	epoch 14, global step:29000, loss 0.0155, test auc:0.8292, time:86.69
2019-04-15 11:09:18:	epoch 14, global step:30000, loss 0.0210, test auc:0.8267, time:86.99
2019-04-15 11:09:28:	epoch 14 done, cost time:2618.70
2019-04-15 11:10:46:	epoch 15, global step:31000, loss 0.0136, test auc:0.8316, time:88.22
2019-04-15 11:12:14:	epoch 15, global step:32000, loss 0.0159, test auc:0.8321, time:88.60
2019-04-15 11:12:37:	epoch 15 done, cost time:2807.61
2019-04-15 11:13:39:	epoch 16, global step:33000, loss 0.0108, test auc:0.8315, time:84.15
2019-04-15 11:15:09:	epoch 16, global step:34000, loss 0.0144, test auc:0.8282, time:90.61
2019-04-15 11:15:47:	epoch 16 done, cost time:2997.60
2019-04-15 11:16:34:	epoch 17, global step:35000, loss 0.0049, test auc:0.8287, time:84.63
2019-04-15 11:18:04:	epoch 17, global step:36000, loss 0.0111, test auc:0.8287, time:90.61
2019-04-15 11:18:57:	epoch 17 done, cost time:3187.91
2019-04-15 11:19:34:	epoch 18, global step:37000, loss 0.0047, test auc:0.8319, time:89.93
2019-04-15 11:20:56:	epoch 18, global step:38000, loss 0.0088, test auc:0.8349, time:81.62
2019-04-15 11:21:59:	epoch 18 done, cost time:3369.54
2019-04-15 11:22:24:	epoch 19, global step:39000, loss 0.0032, test auc:0.8294, time:88.41
2019-04-15 11:23:52:	epoch 19, global step:40000, loss 0.0084, test auc:0.8295, time:88.01
2019-04-15 11:25:02:	epoch 19 done, cost time:3553.11
2019-04-15 11:25:15:	epoch 20, global step:41000, loss 0.0019, test auc:0.8362, time:82.87
2019-04-15 11:26:44:	epoch 20, global step:42000, loss 0.0089, test auc:0.8329, time:88.36
2019-04-15 11:28:13:	epoch 20, global step:43000, loss 0.0129, test auc:0.8336, time:88.93
2019-04-15 11:28:14:	epoch 20 done, cost time:3745.18
2019-04-15 11:29:43:	epoch 21, global step:44000, loss 0.0086, test auc:0.8307, time:89.93
2019-04-15 11:31:08:	epoch 21, global step:45000, loss 0.0117, test auc:0.8311, time:85.60
2019-04-15 11:31:22:	epoch 21 done, cost time:3932.91
2019-04-15 11:32:34:	epoch 22, global step:46000, loss 0.0098, test auc:0.8276, time:85.50
2019-04-15 11:34:04:	epoch 22, global step:47000, loss 0.0123, test auc:0.8321, time:89.95
2019-04-15 11:34:32:	epoch 22 done, cost time:4122.30
2019-04-15 11:35:29:	epoch 23, global step:48000, loss 0.0059, test auc:0.8259, time:85.37
2019-04-15 11:36:55:	epoch 23, global step:49000, loss 0.0133, test auc:0.8273, time:86.14
2019-04-15 11:37:38:	epoch 23 done, cost time:4308.68
2019-04-15 11:38:25:	epoch 24, global step:50000, loss 0.0072, test auc:0.8274, time:89.86
2019-04-15 11:39:51:	epoch 24, global step:51000, loss 0.0129, test auc:0.8312, time:86.20
2019-04-15 11:40:44:	epoch 24 done, cost time:4495.08
2019-04-15 11:41:18:	epoch 25, global step:52000, loss 0.0040, test auc:0.8296, time:86.71
2019-04-15 11:42:49:	epoch 25, global step:53000, loss 0.0131, test auc:0.8293, time:90.95
2019-04-15 11:43:51:	epoch 25 done, cost time:4682.11
2019-04-15 11:44:12:	epoch 26, global step:54000, loss 0.0026, test auc:0.8354, time:83.37
2019-04-15 11:45:39:	epoch 26, global step:55000, loss 0.0134, test auc:0.8303, time:87.07
2019-04-15 11:46:56:	epoch 26 done, cost time:4866.41
2019-04-15 11:47:03:	epoch 27, global step:56000, loss 0.0006, test auc:0.8330, time:83.83
2019-04-15 11:48:26:	epoch 27, global step:57000, loss 0.0113, test auc:0.8330, time:83.31
2019-04-15 11:49:57:	epoch 27, global step:58000, loss 0.0167, test auc:0.8323, time:90.39
2019-04-15 11:50:04:	epoch 27 done, cost time:5054.36
2019-04-15 11:51:24:	epoch 28, global step:59000, loss 0.0092, test auc:0.8331, time:86.90
2019-04-15 11:52:55:	epoch 28, global step:60000, loss 0.0144, test auc:0.8325, time:91.55
2019-04-15 11:53:15:	epoch 28 done, cost time:5246.08
2019-04-15 11:54:24:	epoch 29, global step:61000, loss 0.0076, test auc:0.8276, time:88.72
2019-04-15 11:55:51:	epoch 29, global step:62000, loss 0.0114, test auc:0.8298, time:87.00
2019-04-15 11:56:25:	epoch 29 done, cost time:5435.50
2019-04-15 11:57:14:	epoch 30, global step:63000, loss 0.0050, test auc:0.8331, time:83.25
2019-04-15 11:58:44:	epoch 30, global step:64000, loss 0.0114, test auc:0.8286, time:89.59
2019-04-15 11:59:32:	epoch 30 done, cost time:5622.55
2019-04-16 03:38:53:	epoch 1, global step:1000, loss 0.6137, test auc:0.7757, time:95.41
2019-04-16 03:40:27:	epoch 1, global step:2000, loss 0.5248, test auc:0.8177, time:94.41
2019-04-16 03:40:41:	epoch 1 done, cost time:203.96
2019-04-16 03:42:01:	epoch 2, global step:3000, loss 0.2987, test auc:0.8217, time:93.28
